"id_municipio","Município","Situação do domicílio","Grupo de idade","rural_pop"
"4219705","Xaxim (SC)","Rural","Total","18.46"
"4219853","Zortéa (SC)","Rural","Total","21.90"
"4300034","Aceguá (RS)","Rural","Total","75.90"
"4300059","Água Santa (RS)","Rural","Total","61.12"
"4300109","Agudo (RS)","Rural","Total","58.80"
"4300208","Ajuricaba (RS)","Rural","Total","43.38"
"4300307","Alecrim (RS)","Rural","Total","69.27"
"4300406","Alegrete (RS)","Rural","Total","10.38"
"4300455","Alegria (RS)","Rural","Total","63.15"
"4300471","Almirante Tamandaré do Sul (RS)","Rural","Total","59.41"
"4300505","Alpestre (RS)","Rural","Total","72.46"
"4300554","Alto Alegre (RS)","Rural","Total","59.79"
"4300570","Alto Feliz (RS)","Rural","Total","72.03"
"4300604","Alvorada (RS)","Rural","Total","-"
"4300638","Amaral Ferrador (RS)","Rural","Total","70.63"
"4300646","Ametista do Sul (RS)","Rural","Total","47.96"
"4300661","André da Rocha (RS)","Rural","Total","59.21"
"4300703","Anta Gorda (RS)","Rural","Total","61.62"
"4300802","Antônio Prado (RS)","Rural","Total","28.04"
"4300851","Arambaré (RS)","Rural","Total","21.12"
"4300877","Araricá (RS)","Rural","Total","17.85"
"4300901","Aratiba (RS)","Rural","Total","49.49"
"4301008","Arroio do Meio (RS)","Rural","Total","21.93"
"4301057","Arroio do Sal (RS)","Rural","Total","2.98"
"4301073","Arroio do Padre (RS)","Rural","Total","83.37"
"4301107","Arroio dos Ratos (RS)","Rural","Total","4.78"
"4301206","Arroio do Tigre (RS)","Rural","Total","52.86"
"4301305","Arroio Grande (RS)","Rural","Total","12.91"
"4301404","Arvorezinha (RS)","Rural","Total","38.65"
"4301503","Augusto Pestana (RS)","Rural","Total","48.46"
"4301552","Áurea (RS)","Rural","Total","58.06"
"4301602","Bagé (RS)","Rural","Total","16.29"
"4301636","Balneário Pinhal (RS)","Rural","Total","1.04"
"4301651","Barão (RS)","Rural","Total","48.27"
"4301701","Barão de Cotegipe (RS)","Rural","Total","39.26"
"4301750","Barão do Triunfo (RS)","Rural","Total","90.07"
"4301800","Barracão (RS)","Rural","Total","43.31"
"4301859","Barra do Guarita (RS)","Rural","Total","55.62"
"4301875","Barra do Quaraí (RS)","Rural","Total","29.21"
"4301909","Barra do Ribeiro (RS)","Rural","Total","26.10"
"4301925","Barra do Rio Azul (RS)","Rural","Total","79.88"
"4301958","Barra Funda (RS)","Rural","Total","35.70"
"4302006","Barros Cassal (RS)","Rural","Total","68.28"
"4302055","Benjamin Constant do Sul (RS)","Rural","Total","85.22"
"4302105","Bento Gonçalves (RS)","Rural","Total","7.62"
"4302154","Boa Vista das Missões (RS)","Rural","Total","58.09"
"4302204","Boa Vista do Buricá (RS)","Rural","Total","33.59"
"4302220","Boa Vista do Cadeado (RS)","Rural","Total","80.66"
"4302238","Boa Vista do Incra (RS)","Rural","Total","70.14"
"4302253","Boa Vista do Sul (RS)","Rural","Total","85.91"
"4302303","Bom Jesus (RS)","Rural","Total","25.40"
"4302352","Bom Princípio (RS)","Rural","Total","21.98"
"4302378","Bom Progresso (RS)","Rural","Total","50.77"
"4302402","Bom Retiro do Sul (RS)","Rural","Total","20.14"
"4302451","Boqueirão do Leão (RS)","Rural","Total","78.21"
"4302501","Bossoroca (RS)","Rural","Total","46.51"
"4302584","Bozano (RS)","Rural","Total","71.41"
"4302600","Braga (RS)","Rural","Total","38.36"
"4302659","Brochier (RS)","Rural","Total","50.89"
"4302709","Butiá (RS)","Rural","Total","5.27"
"4302808","Caçapava do Sul (RS)","Rural","Total","24.58"
"4302907","Cacequi (RS)","Rural","Total","12.61"
"4303004","Cachoeira do Sul (RS)","Rural","Total","14.47"
"4303103","Cachoeirinha (RS)","Rural","Total","-"
"4303202","Cacique Doble (RS)","Rural","Total","66.56"
"4303301","Caibaté (RS)","Rural","Total","44.59"
"4303400","Caiçara (RS)","Rural","Total","68.57"
"4303509","Camaquã (RS)","Rural","Total","21.36"
"4303558","Camargo (RS)","Rural","Total","57.75"
"4303608","Cambará do Sul (RS)","Rural","Total","53.52"
"4303673","Campestre da Serra (RS)","Rural","Total","62.09"
"4303707","Campina das Missões (RS)","Rural","Total","64.23"
"4303806","Campinas do Sul (RS)","Rural","Total","23.41"
"4303905","Campo Bom (RS)","Rural","Total","4.55"
"4304002","Campo Novo (RS)","Rural","Total","24.73"
"4304101","Campos Borges (RS)","Rural","Total","42.59"
"4304200","Candelária (RS)","Rural","Total","47.91"
"4304309","Cândido Godói (RS)","Rural","Total","71.75"
"4304358","Candiota (RS)","Rural","Total","70.38"
"4304408","Canela (RS)","Rural","Total","8.66"
"4304507","Canguçu (RS)","Rural","Total","63.02"
"4304606","Canoas (RS)","Rural","Total","-"
"4304614","Canudos do Vale (RS)","Rural","Total","77.26"
"4304622","Capão Bonito do Sul (RS)","Rural","Total","71.55"
"4304630","Capão da Canoa (RS)","Rural","Total","0.60"
"4304655","Capão do Cipó (RS)","Rural","Total","83.28"
"4304663","Capão do Leão (RS)","Rural","Total","7.89"
"4304671","Capivari do Sul (RS)","Rural","Total","16.97"
"4304689","Capela de Santana (RS)","Rural","Total","40.45"
"4304697","Capitão (RS)","Rural","Total","56.49"
"4304705","Carazinho (RS)","Rural","Total","1.79"
"4304713","Caraá (RS)","Rural","Total","85.53"
"4304804","Carlos Barbosa (RS)","Rural","Total","20.64"
"4304853","Carlos Gomes (RS)","Rural","Total","76.48"
"4304903","Casca (RS)","Rural","Total","41.16"
"4304952","Caseiros (RS)","Rural","Total","50.52"
"4305009","Catuípe (RS)","Rural","Total","35.66"
"4305108","Caxias do Sul (RS)","Rural","Total","3.71"
"4305116","Centenário (RS)","Rural","Total","67.99"
"4305124","Cerrito (RS)","Rural","Total","41.47"
"4305132","Cerro Branco (RS)","Rural","Total","71.40"
"4305157","Cerro Grande (RS)","Rural","Total","65.66"
"4305173","Cerro Grande do Sul (RS)","Rural","Total","75.81"
"4305207","Cerro Largo (RS)","Rural","Total","20.45"
"4305306","Chapada (RS)","Rural","Total","40.57"
"4305355","Charqueadas (RS)","Rural","Total","2.35"
"4305371","Charrua (RS)","Rural","Total","83.17"
"4305405","Chiapetta (RS)","Rural","Total","38.92"
"4305439","Chuí (RS)","Rural","Total","3.72"
"4305447","Chuvisca (RS)","Rural","Total","94.48"
"4305454","Cidreira (RS)","Rural","Total","3.22"
"4305504","Ciríaco (RS)","Rural","Total","49.33"
"4305587","Colinas (RS)","Rural","Total","54.34"
"4305603","Colorado (RS)","Rural","Total","48.06"
"4305702","Condor (RS)","Rural","Total","38.43"
"4305801","Constantina (RS)","Rural","Total","33.24"
"4305835","Coqueiro Baixo (RS)","Rural","Total","81.54"
"4305850","Coqueiros do Sul (RS)","Rural","Total","63.21"
"4305871","Coronel Barros (RS)","Rural","Total","55.55"
"4305900","Coronel Bicaco (RS)","Rural","Total","34.59"
"4305934","Coronel Pilar (RS)","Rural","Total","89.91"
"4305959","Cotiporã (RS)","Rural","Total","47.72"
"4305975","Coxilha (RS)","Rural","Total","38.46"
"4306007","Crissiumal (RS)","Rural","Total","56.52"
"4306056","Cristal (RS)","Rural","Total","44.00"
"4306072","Cristal do Sul (RS)","Rural","Total","67.06"
"4306106","Cruz Alta (RS)","Rural","Total","3.54"
"4306130","Cruzaltense (RS)","Rural","Total","77.16"
"4306205","Cruzeiro do Sul (RS)","Rural","Total","39.32"
"4306304","David Canabarro (RS)","Rural","Total","59.17"
"4306320","Derrubadas (RS)","Rural","Total","71.76"
"4306353","Dezesseis de Novembro (RS)","Rural","Total","76.73"
"4306379","Dilermando de Aguiar (RS)","Rural","Total","69.40"
"4306403","Dois Irmãos (RS)","Rural","Total","1.07"
"4306429","Dois Irmãos das Missões (RS)","Rural","Total","49.28"
"4306452","Dois Lajeados (RS)","Rural","Total","52.29"
"4306502","Dom Feliciano (RS)","Rural","Total","76.82"
"4306551","Dom Pedro de Alcântara (RS)","Rural","Total","70.94"
"4306601","Dom Pedrito (RS)","Rural","Total","9.37"
"4306700","Dona Francisca (RS)","Rural","Total","36.90"
"4306734","Doutor Maurício Cardoso (RS)","Rural","Total","50.71"
"4306759","Doutor Ricardo (RS)","Rural","Total","65.86"
"4306767","Eldorado do Sul (RS)","Rural","Total","10.32"
"4306809","Encantado (RS)","Rural","Total","12.83"
"4306908","Encruzilhada do Sul (RS)","Rural","Total","30.22"
"4306924","Engenho Velho (RS)","Rural","Total","60.77"
"4306932","Entre-Ijuís (RS)","Rural","Total","45.26"
"4306957","Entre Rios do Sul (RS)","Rural","Total","30.84"
"4306973","Erebango (RS)","Rural","Total","34.07"
"4307005","Erechim (RS)","Rural","Total","5.76"
"4307054","Ernestina (RS)","Rural","Total","45.89"
"4307104","Herval (RS)","Rural","Total","33.08"
"4307203","Erval Grande (RS)","Rural","Total","47.90"
"4307302","Erval Seco (RS)","Rural","Total","56.37"
"4307401","Esmeralda (RS)","Rural","Total","32.83"
"4307450","Esperança do Sul (RS)","Rural","Total","74.21"
"4307500","Espumoso (RS)","Rural","Total","26.96"
"4307559","Estação (RS)","Rural","Total","14.84"
"4307609","Estância Velha (RS)","Rural","Total","2.56"
"4307708","Esteio (RS)","Rural","Total","0.11"
"4307807","Estrela (RS)","Rural","Total","15.37"
"4307815","Estrela Velha (RS)","Rural","Total","67.83"
"4307831","Eugênio de Castro (RS)","Rural","Total","47.11"
"4307864","Fagundes Varela (RS)","Rural","Total","49.86"
"4307906","Farroupilha (RS)","Rural","Total","13.49"
"4308003","Faxinal do Soturno (RS)","Rural","Total","37.43"
"4308052","Faxinalzinho (RS)","Rural","Total","50.41"
"4308078","Fazenda Vilanova (RS)","Rural","Total","45.55"
"4308102","Feliz (RS)","Rural","Total","23.81"
"4308201","Flores da Cunha (RS)","Rural","Total","23.12"
"4308250","Floriano Peixoto (RS)","Rural","Total","85.53"
"4308300","Fontoura Xavier (RS)","Rural","Total","61.75"
"4308409","Formigueiro (RS)","Rural","Total","60.52"
"4308433","Forquetinha (RS)","Rural","Total","81.12"
"4308458","Fortaleza dos Valos (RS)","Rural","Total","34.58"
"4308508","Frederico Westphalen (RS)","Rural","Total","19.10"
"4308607","Garibaldi (RS)","Rural","Total","11.33"
"4308656","Garruchos (RS)","Rural","Total","67.32"
"4308706","Gaurama (RS)","Rural","Total","42.20"
"4308805","General Câmara (RS)","Rural","Total","41.21"
"4308854","Gentil (RS)","Rural","Total","56.89"
"4308904","Getúlio Vargas (RS)","Rural","Total","14.19"
"4309001","Giruá (RS)","Rural","Total","24.41"
"4309050","Glorinha (RS)","Rural","Total","70.00"
"4309100","Gramado (RS)","Rural","Total","10.10"
"4309126","Gramado dos Loureiros (RS)","Rural","Total","76.82"
"4309159","Gramado Xavier (RS)","Rural","Total","86.68"
"4309209","Gravataí (RS)","Rural","Total","4.76"
"4309258","Guabiju (RS)","Rural","Total","53.82"
"4309308","Guaíba (RS)","Rural","Total","2.25"
"4309407","Guaporé (RS)","Rural","Total","8.74"
"4309506","Guarani das Missões (RS)","Rural","Total","38.02"
"4309555","Harmonia (RS)","Rural","Total","42.27"
"4309571","Herveiras (RS)","Rural","Total","87.00"
"4309605","Horizontina (RS)","Rural","Total","20.60"
"4309654","Hulha Negra (RS)","Rural","Total","51.86"
"4309704","Humaitá (RS)","Rural","Total","40.82"
"4309753","Ibarama (RS)","Rural","Total","75.91"
"4309803","Ibiaçá (RS)","Rural","Total","39.51"
"4309902","Ibiraiaras (RS)","Rural","Total","46.77"
"4309951","Ibirapuitã (RS)","Rural","Total","41.12"
"4310009","Ibirubá (RS)","Rural","Total","20.55"
"4310108","Igrejinha (RS)","Rural","Total","4.64"
"4310207","Ijuí (RS)","Rural","Total","9.33"
"4310306","Ilópolis (RS)","Rural","Total","46.20"
"4310330","Imbé (RS)","Rural","Total","0.05"
"4310363","Imigrante (RS)","Rural","Total","50.41"
"4310405","Independência (RS)","Rural","Total","37.19"
"4310413","Inhacorá (RS)","Rural","Total","40.63"
"4310439","Ipê (RS)","Rural","Total","51.58"
"4310462","Ipiranga do Sul (RS)","Rural","Total","65.07"
"4310504","Iraí (RS)","Rural","Total","44.83"
"4310538","Itaara (RS)","Rural","Total","20.80"
"4310553","Itacurubi (RS)","Rural","Total","65.59"
"4310579","Itapuca (RS)","Rural","Total","76.19"
"4310603","Itaqui (RS)","Rural","Total","12.70"
"4310652","Itati (RS)","Rural","Total","91.80"
"4310702","Itatiba do Sul (RS)","Rural","Total","58.55"
"4310751","Ivorá (RS)","Rural","Total","67.30"
"4310801","Ivoti (RS)","Rural","Total","9.12"
"4310850","Jaboticaba (RS)","Rural","Total","63.71"
"4310876","Jacuizinho (RS)","Rural","Total","77.58"
"4310900","Jacutinga (RS)","Rural","Total","29.18"
"4311007","Jaguarão (RS)","Rural","Total","6.54"
"4311106","Jaguari (RS)","Rural","Total","43.08"
"4311122","Jaquirana (RS)","Rural","Total","41.82"
"4311130","Jari (RS)","Rural","Total","82.85"
"4311155","Jóia (RS)","Rural","Total","74.92"
"4311205","Júlio de Castilhos (RS)","Rural","Total","17.74"
"4311239","Lagoa Bonita do Sul (RS)","Rural","Total","85.57"
"4311254","Lagoão (RS)","Rural","Total","73.24"
"4311270","Lagoa dos Três Cantos (RS)","Rural","Total","49.50"
"4311304","Lagoa Vermelha (RS)","Rural","Total","12.31"
"4311403","Lajeado (RS)","Rural","Total","0.37"
"4311429","Lajeado do Bugre (RS)","Rural","Total","71.61"
"4311502","Lavras do Sul (RS)","Rural","Total","38.04"
"4311601","Liberato Salzano (RS)","Rural","Total","77.56"
"4311627","Lindolfo Collor (RS)","Rural","Total","17.98"
"4311643","Linha Nova (RS)","Rural","Total","74.38"
"4311700","Machadinho (RS)","Rural","Total","38.57"
"4311718","Maçambará (RS)","Rural","Total","72.35"
"4311734","Mampituba (RS)","Rural","Total","81.09"
"4311759","Manoel Viana (RS)","Rural","Total","24.18"
"4311775","Maquiné (RS)","Rural","Total","70.11"
"4311791","Maratá (RS)","Rural","Total","70.20"
"4311809","Marau (RS)","Rural","Total","13.22"
"4311908","Marcelino Ramos (RS)","Rural","Total","46.98"
"4311981","Mariana Pimentel (RS)","Rural","Total","83.07"
"4312005","Mariano Moro (RS)","Rural","Total","47.83"
"4312054","Marques de Souza (RS)","Rural","Total","62.02"
"4312104","Mata (RS)","Rural","Total","48.78"
"4312138","Mato Castelhano (RS)","Rural","Total","78.91"
"4312153","Mato Leitão (RS)","Rural","Total","58.06"
"4312179","Mato Queimado (RS)","Rural","Total","73.37"
"4312203","Maximiliano de Almeida (RS)","Rural","Total","39.44"
"4312252","Minas do Leão (RS)","Rural","Total","3.81"
"4312302","Miraguaí (RS)","Rural","Total","57.38"
"4312351","Montauri (RS)","Rural","Total","58.24"
"4312377","Monte Alegre dos Campos (RS)","Rural","Total","79.21"
"4312385","Monte Belo do Sul (RS)","Rural","Total","71.16"
"4312401","Montenegro (RS)","Rural","Total","9.74"
"4312427","Mormaço (RS)","Rural","Total","78.17"
"4312443","Morrinhos do Sul (RS)","Rural","Total","59.15"
"4312450","Morro Redondo (RS)","Rural","Total","57.48"
"4312476","Morro Reuter (RS)","Rural","Total","14.71"
"4312500","Mostardas (RS)","Rural","Total","32.84"
"4312609","Muçum (RS)","Rural","Total","15.59"
"4312617","Muitos Capões (RS)","Rural","Total","67.54"
"4312625","Muliterno (RS)","Rural","Total","71.98"
"4312658","Não-Me-Toque (RS)","Rural","Total","12.36"
"4312674","Nicolau Vergueiro (RS)","Rural","Total","63.04"
"4312708","Nonoai (RS)","Rural","Total","24.92"
"4312757","Nova Alvorada (RS)","Rural","Total","58.14"
"4312807","Nova Araçá (RS)","Rural","Total","28.02"
"4312906","Nova Bassano (RS)","Rural","Total","37.62"
"4312955","Nova Boa Vista (RS)","Rural","Total","70.51"
"4313003","Nova Bréscia (RS)","Rural","Total","52.54"
"4313011","Nova Candelária (RS)","Rural","Total","74.23"
"4313037","Nova Esperança do Sul (RS)","Rural","Total","22.95"
"4313060","Nova Hartz (RS)","Rural","Total","16.77"
"4313086","Nova Pádua (RS)","Rural","Total","70.12"
"4313102","Nova Palma (RS)","Rural","Total","51.39"
"4313201","Nova Petrópolis (RS)","Rural","Total","25.79"
"4313300","Nova Prata (RS)","Rural","Total","18.27"
"4313334","Nova Ramada (RS)","Rural","Total","72.51"
"4313359","Nova Roma do Sul (RS)","Rural","Total","52.59"
"4313375","Nova Santa Rita (RS)","Rural","Total","14.27"
"4313391","Novo Cabrais (RS)","Rural","Total","85.86"
"4313409","Novo Hamburgo (RS)","Rural","Total","1.73"
"4313425","Novo Machado (RS)","Rural","Total","60.43"
"4313441","Novo Tiradentes (RS)","Rural","Total","71.28"
"4313466","Novo Xingu (RS)","Rural","Total","68.47"
"4313490","Novo Barreiro (RS)","Rural","Total","67.17"
"4313508","Osório (RS)","Rural","Total","6.01"
"4313607","Paim Filho (RS)","Rural","Total","46.90"
"4313656","Palmares do Sul (RS)","Rural","Total","10.63"
"4313706","Palmeira das Missões (RS)","Rural","Total","13.10"
"4313805","Palmitinho (RS)","Rural","Total","50.97"
"4313904","Panambi (RS)","Rural","Total","9.19"
"4313953","Pantano Grande (RS)","Rural","Total","15.98"
"4314001","Paraí (RS)","Rural","Total","43.98"
"4314027","Paraíso do Sul (RS)","Rural","Total","61.12"
"4314035","Pareci Novo (RS)","Rural","Total","72.06"
"4314050","Parobé (RS)","Rural","Total","5.57"
"4314068","Passa Sete (RS)","Rural","Total","89.23"
"4314076","Passo do Sobrado (RS)","Rural","Total","76.23"
"4314100","Passo Fundo (RS)","Rural","Total","2.55"
"4314134","Paulo Bento (RS)","Rural","Total","72.95"
"4314159","Paverama (RS)","Rural","Total","49.06"
"4314175","Pedras Altas (RS)","Rural","Total","65.28"
"4314209","Pedro Osório (RS)","Rural","Total","6.53"
"4314308","Pejuçara (RS)","Rural","Total","32.75"
"4314407","Pelotas (RS)","Rural","Total","6.73"
"4314423","Picada Café (RS)","Rural","Total","12.02"
"4314456","Pinhal (RS)","Rural","Total","48.67"
"4314464","Pinhal da Serra (RS)","Rural","Total","77.56"
"4314472","Pinhal Grande (RS)","Rural","Total","57.62"
"4314498","Pinheirinho do Vale (RS)","Rural","Total","79.65"
"4314506","Pinheiro Machado (RS)","Rural","Total","23.44"
"4314555","Pirapó (RS)","Rural","Total","71.82"
"4314605","Piratini (RS)","Rural","Total","41.69"
"4314704","Planalto (RS)","Rural","Total","43.63"
"4314753","Poço das Antas (RS)","Rural","Total","57.31"
"4314779","Pontão (RS)","Rural","Total","59.58"
"4314787","Ponte Preta (RS)","Rural","Total","70.74"
"4314803","Portão (RS)","Rural","Total","18.25"
"4314902","Porto Alegre (RS)","Rural","Total","-"
"4315008","Porto Lucena (RS)","Rural","Total","56.94"
"4315057","Porto Mauá (RS)","Rural","Total","62.47"
"4315073","Porto Vera Cruz (RS)","Rural","Total","76.24"
"4315107","Porto Xavier (RS)","Rural","Total","50.65"
"4315131","Pouso Novo (RS)","Rural","Total","66.29"
"4315149","Presidente Lucena (RS)","Rural","Total","39.17"
"4315156","Progresso (RS)","Rural","Total","69.61"
"4315172","Protásio Alves (RS)","Rural","Total","78.65"
"4315206","Putinga (RS)","Rural","Total","61.92"
"4315305","Quaraí (RS)","Rural","Total","7.43"
"4315313","Quatro Irmãos (RS)","Rural","Total","48.39"
