"id_municipio","Município","Destino do lixo","house_income_BRL"
"4308102","Feliz (RS)","Total","2311.58"
"4308201","Flores da Cunha (RS)","Total","2618.90"
"4308250","Floriano Peixoto (RS)","Total","1755.75"
"4308300","Fontoura Xavier (RS)","Total","1376.49"
"4308409","Formigueiro (RS)","Total","1396.12"
"4308433","Forquetinha (RS)","Total","1926.67"
"4308458","Fortaleza dos Valos (RS)","Total","2435.87"
"4308508","Frederico Westphalen (RS)","Total","2244.87"
"4308607","Garibaldi (RS)","Total","2892.78"
"4308656","Garruchos (RS)","Total","1267.99"
"4308706","Gaurama (RS)","Total","2109.64"
"4308805","General Câmara (RS)","Total","1548.70"
"4308854","Gentil (RS)","Total","1867.04"
"4308904","Getúlio Vargas (RS)","Total","2089.96"
"4309001","Giruá (RS)","Total","1605.62"
"4309050","Glorinha (RS)","Total","1811.67"
"4309100","Gramado (RS)","Total","2495.04"
"4309126","Gramado dos Loureiros (RS)","Total","1406.44"
"4309159","Gramado Xavier (RS)","Total","1318.35"
"4309209","Gravataí (RS)","Total","2004.98"
"4309258","Guabiju (RS)","Total","3269.90"
"4309308","Guaíba (RS)","Total","1932.85"
"4309407","Guaporé (RS)","Total","2501.82"
"4309506","Guarani das Missões (RS)","Total","1730.43"
"4309555","Harmonia (RS)","Total","2356.90"
"4309571","Herveiras (RS)","Total","1427.60"
"4309605","Horizontina (RS)","Total","2296.31"
"4309654","Hulha Negra (RS)","Total","1258.42"
"4309704","Humaitá (RS)","Total","2043.47"
"4309753","Ibarama (RS)","Total","1645.83"
"4309803","Ibiaçá (RS)","Total","2386.64"
"4309902","Ibiraiaras (RS)","Total","2067.96"
"4309951","Ibirapuitã (RS)","Total","1418.29"
"4310009","Ibirubá (RS)","Total","2706.67"
"4310108","Igrejinha (RS)","Total","2072.23"
"4310207","Ijuí (RS)","Total","2357.14"
"4310306","Ilópolis (RS)","Total","2288.91"
"4310330","Imbé (RS)","Total","2154.00"
"4310363","Imigrante (RS)","Total","2409.14"
"4310405","Independência (RS)","Total","1733.69"
"4310413","Inhacorá (RS)","Total","1325.93"
"4310439","Ipê (RS)","Total","2060.81"
"4310462","Ipiranga do Sul (RS)","Total","3446.92"
"4310504","Iraí (RS)","Total","1454.17"
"4310538","Itaara (RS)","Total","2310.08"
"4310553","Itacurubi (RS)","Total","1147.96"
"4310579","Itapuca (RS)","Total","1565.35"
"4310603","Itaqui (RS)","Total","1676.95"
"4310652","Itati (RS)","Total","1304.54"
"4310702","Itatiba do Sul (RS)","Total","1417.38"
"4310751","Ivorá (RS)","Total","1883.83"
"4310801","Ivoti (RS)","Total","2696.44"
"4310850","Jaboticaba (RS)","Total","1194.46"
"4310876","Jacuizinho (RS)","Total","1421.65"
"4310900","Jacutinga (RS)","Total","1773.00"
"4311007","Jaguarão (RS)","Total","1602.02"
"4311106","Jaguari (RS)","Total","1746.27"
"4311122","Jaquirana (RS)","Total","1146.34"
"4311130","Jari (RS)","Total","1172.14"
"4311155","Jóia (RS)","Total","1896.35"
"4311205","Júlio de Castilhos (RS)","Total","1853.98"
"4311239","Lagoa Bonita do Sul (RS)","Total","1530.16"
"4311254","Lagoão (RS)","Total","1164.28"
"4311270","Lagoa dos Três Cantos (RS)","Total","2552.49"
"4311304","Lagoa Vermelha (RS)","Total","1939.85"
"4311403","Lajeado (RS)","Total","2785.93"
"4311429","Lajeado do Bugre (RS)","Total","862.16"
"4311502","Lavras do Sul (RS)","Total","1459.85"
"4311601","Liberato Salzano (RS)","Total","1507.60"
"4311627","Lindolfo Collor (RS)","Total","1758.21"
"4311643","Linha Nova (RS)","Total","1956.26"
"4311700","Machadinho (RS)","Total","1600.52"
"4311718","Maçambará (RS)","Total","1355.67"
"4311734","Mampituba (RS)","Total","1121.22"
"4311759","Manoel Viana (RS)","Total","1365.48"
"4311775","Maquiné (RS)","Total","1559.38"
"4311791","Maratá (RS)","Total","1982.76"
"4311809","Marau (RS)","Total","2332.59"
"4311908","Marcelino Ramos (RS)","Total","1885.49"
"4311981","Mariana Pimentel (RS)","Total","1344.65"
"4312005","Mariano Moro (RS)","Total","2431.90"
"4312054","Marques de Souza (RS)","Total","2067.63"
"4312104","Mata (RS)","Total","1354.06"
"4312138","Mato Castelhano (RS)","Total","2049.34"
"4312153","Mato Leitão (RS)","Total","1863.62"
"4312179","Mato Queimado (RS)","Total","1643.42"
"4312203","Maximiliano de Almeida (RS)","Total","1518.85"
"4312252","Minas do Leão (RS)","Total","1564.78"
"4312302","Miraguaí (RS)","Total","1694.19"
"4312351","Montauri (RS)","Total","3157.36"
"4312377","Monte Alegre dos Campos (RS)","Total","1226.06"
"4312385","Monte Belo do Sul (RS)","Total","2382.11"
"4312401","Montenegro (RS)","Total","2234.56"
"4312427","Mormaço (RS)","Total","1719.06"
"4312443","Morrinhos do Sul (RS)","Total","1691.30"
"4312450","Morro Redondo (RS)","Total","1478.06"
"4312476","Morro Reuter (RS)","Total","2131.13"
"4312500","Mostardas (RS)","Total","1524.28"
"4312609","Muçum (RS)","Total","2201.48"
"4312617","Muitos Capões (RS)","Total","1597.84"
"4312625","Muliterno (RS)","Total","2193.38"
"4312658","Não-Me-Toque (RS)","Total","2463.41"
"4312674","Nicolau Vergueiro (RS)","Total","2199.26"
"4312708","Nonoai (RS)","Total","1650.74"
"4312757","Nova Alvorada (RS)","Total","2206.19"
"4312807","Nova Araçá (RS)","Total","2862.89"
"4312906","Nova Bassano (RS)","Total","2997.12"
"4312955","Nova Boa Vista (RS)","Total","2407.56"
"4313003","Nova Bréscia (RS)","Total","3621.52"
"4313011","Nova Candelária (RS)","Total","2313.65"
"4313037","Nova Esperança do Sul (RS)","Total","1760.25"
"4313060","Nova Hartz (RS)","Total","1701.49"
"4313086","Nova Pádua (RS)","Total","2671.88"
"4313102","Nova Palma (RS)","Total","2411.94"
"4313201","Nova Petrópolis (RS)","Total","2521.50"
"4313300","Nova Prata (RS)","Total","2566.12"
"4313334","Nova Ramada (RS)","Total","2078.86"
"4313359","Nova Roma do Sul (RS)","Total","2727.78"
"4313375","Nova Santa Rita (RS)","Total","1876.38"
"4313391","Novo Cabrais (RS)","Total","1473.24"
"4313409","Novo Hamburgo (RS)","Total","2465.12"
"4313425","Novo Machado (RS)","Total","1325.18"
"4313441","Novo Tiradentes (RS)","Total","1476.56"
"4313466","Novo Xingu (RS)","Total","2114.83"
"4313490","Novo Barreiro (RS)","Total","1546.09"
"4313508","Osório (RS)","Total","2342.38"
"4313607","Paim Filho (RS)","Total","1710.38"
"4313656","Palmares do Sul (RS)","Total","1552.22"
"4313706","Palmeira das Missões (RS)","Total","1830.62"
"4313805","Palmitinho (RS)","Total","1599.87"
"4313904","Panambi (RS)","Total","2141.66"
"4313953","Pantano Grande (RS)","Total","1360.75"
"4314001","Paraí (RS)","Total","2753.66"
"4314027","Paraíso do Sul (RS)","Total","1552.18"
"4314035","Pareci Novo (RS)","Total","2103.66"
"4314050","Parobé (RS)","Total","1707.01"
"4314068","Passa Sete (RS)","Total","1209.03"
"4314076","Passo do Sobrado (RS)","Total","1698.81"
"4314100","Passo Fundo (RS)","Total","2638.11"
"4314134","Paulo Bento (RS)","Total","2170.47"
"4314159","Paverama (RS)","Total","1569.01"
"4314175","Pedras Altas (RS)","Total","1155.75"
"4314209","Pedro Osório (RS)","Total","1267.55"
"4314308","Pejuçara (RS)","Total","2291.45"
"4314407","Pelotas (RS)","Total","2107.98"
"4314423","Picada Café (RS)","Total","2172.88"
"4314456","Pinhal (RS)","Total","1654.05"
"4314464","Pinhal da Serra (RS)","Total","1183.49"
"4314472","Pinhal Grande (RS)","Total","1461.79"
"4314498","Pinheirinho do Vale (RS)","Total","1820.65"
"4314506","Pinheiro Machado (RS)","Total","1341.25"
"4314555","Pirapó (RS)","Total","1276.56"
"4314605","Piratini (RS)","Total","1219.64"
"4314704","Planalto (RS)","Total","1404.74"
"4314753","Poço das Antas (RS)","Total","2077.43"
"4314779","Pontão (RS)","Total","1587.30"
"4314787","Ponte Preta (RS)","Total","2107.18"
"4314803","Portão (RS)","Total","1853.56"
"4314902","Porto Alegre (RS)","Total","3843.30"
"4315008","Porto Lucena (RS)","Total","1434.47"
"4315057","Porto Mauá (RS)","Total","1409.43"
"4315073","Porto Vera Cruz (RS)","Total","1225.40"
"4315107","Porto Xavier (RS)","Total","1475.22"
"4315131","Pouso Novo (RS)","Total","2273.81"
"4315149","Presidente Lucena (RS)","Total","2157.29"
"4315156","Progresso (RS)","Total","1767.18"
"4315172","Protásio Alves (RS)","Total","2731.37"
"4315206","Putinga (RS)","Total","2065.22"
"4315305","Quaraí (RS)","Total","1449.07"
"4315313","Quatro Irmãos (RS)","Total","1471.88"
"4315321","Quevedos (RS)","Total","1291.45"
"4315354","Quinze de Novembro (RS)","Total","2913.57"
"4315404","Redentora (RS)","Total","1062.09"
"4315453","Relvado (RS)","Total","2013.31"
"4315503","Restinga Sêca (RS)","Total","1629.43"
"4315552","Rio dos Índios (RS)","Total","1300.71"
"4315602","Rio Grande (RS)","Total","2085.87"
"4315701","Rio Pardo (RS)","Total","1539.34"
"4315750","Riozinho (RS)","Total","1581.52"
"4315800","Roca Sales (RS)","Total","2023.44"
"4315909","Rodeio Bonito (RS)","Total","1939.23"
"4315958","Rolador (RS)","Total","1253.34"
"4316006","Rolante (RS)","Total","1725.92"
"4316105","Ronda Alta (RS)","Total","2115.27"
"4316204","Rondinha (RS)","Total","2604.92"
"4316303","Roque Gonzales (RS)","Total","1566.26"
"4316402","Rosário do Sul (RS)","Total","1678.74"
"4316428","Sagrada Família (RS)","Total","1186.86"
"4316436","Saldanha Marinho (RS)","Total","2200.98"
"4316451","Salto do Jacuí (RS)","Total","1711.10"
"4316477","Salvador das Missões (RS)","Total","1860.84"
"4316501","Salvador do Sul (RS)","Total","2301.08"
"4316600","Sananduva (RS)","Total","2162.03"
"4316709","Santa Bárbara do Sul (RS)","Total","1849.04"
"4316733","Santa Cecília do Sul (RS)","Total","2441.70"
"4316758","Santa Clara do Sul (RS)","Total","2226.78"
"4316808","Santa Cruz do Sul (RS)","Total","2530.49"
"4316907","Santa Maria (RS)","Total","2782.52"
"4316956","Santa Maria do Herval (RS)","Total","1847.42"
"4316972","Santa Margarida do Sul (RS)","Total","1602.43"
"4317004","Santana da Boa Vista (RS)","Total","1008.83"
"4317103","Sant'Ana do Livramento (RS)","Total","1758.60"
"4317202","Santa Rosa (RS)","Total","2209.95"
"4317251","Santa Tereza (RS)","Total","2393.66"
"4317301","Santa Vitória do Palmar (RS)","Total","1511.59"
"4317400","Santiago (RS)","Total","2030.10"
"4317509","Santo Ângelo (RS)","Total","2330.32"
"4317558","Santo Antônio do Palma (RS)","Total","2814.78"
"4317608","Santo Antônio da Patrulha (RS)","Total","1698.14"
"4317707","Santo Antônio das Missões (RS)","Total","1267.02"
"4317756","Santo Antônio do Planalto (RS)","Total","1601.44"
"4317806","Santo Augusto (RS)","Total","2044.76"
"4317905","Santo Cristo (RS)","Total","2133.17"
"4317954","Santo Expedito do Sul (RS)","Total","1622.98"
"4318002","São Borja (RS)","Total","1787.69"
"4318051","São Domingos do Sul (RS)","Total","2562.54"
"4318101","São Francisco de Assis (RS)","Total","1362.97"
"4318200","São Francisco de Paula (RS)","Total","1634.06"
"4318309","São Gabriel (RS)","Total","1805.89"
"4318408","São Jerônimo (RS)","Total","1907.82"
"4318424","São João da Urtiga (RS)","Total","1757.66"
"4318432","São João do Polêsine (RS)","Total","2176.02"
"4318440","São Jorge (RS)","Total","2375.99"
"4318457","São José das Missões (RS)","Total","1294.68"
"4318465","São José do Herval (RS)","Total","1632.79"
"4318481","São José do Hortêncio (RS)","Total","1932.52"
"4318499","São José do Inhacorá (RS)","Total","1942.37"
"4318507","São José do Norte (RS)","Total","1179.62"
"4318606","São José do Ouro (RS)","Total","2072.90"
"4318614","São José do Sul (RS)","Total","2521.06"
"4318622","São José dos Ausentes (RS)","Total","1318.58"
"4318705","São Leopoldo (RS)","Total","2362.18"
"4318804","São Lourenço do Sul (RS)","Total","1915.90"
"4318903","São Luiz Gonzaga (RS)","Total","1854.75"
"4319000","São Marcos (RS)","Total","2417.40"
"4319109","São Martinho (RS)","Total","2028.18"
"4319125","São Martinho da Serra (RS)","Total","1303.90"
"4319158","São Miguel das Missões (RS)","Total","1503.88"
"4319208","São Nicolau (RS)","Total","1135.06"
"4319307","São Paulo das Missões (RS)","Total","1472.70"
"4319356","São Pedro da Serra (RS)","Total","2241.39"
"4319364","São Pedro das Missões (RS)","Total","1242.19"
"4319372","São Pedro do Butiá (RS)","Total","2461.05"
"4319406","São Pedro do Sul (RS)","Total","1503.69"
"4319505","São Sebastião do Caí (RS)","Total","2065.81"
"4319604","São Sepé (RS)","Total","1592.51"
"4319703","São Valentim (RS)","Total","1972.35"
"4319711","São Valentim do Sul (RS)","Total","2668.04"
"4319737","São Valério do Sul (RS)","Total","1662.49"
"4319752","São Vendelino (RS)","Total","2404.64"
"4319802","São Vicente do Sul (RS)","Total","1633.42"
"4319901","Sapiranga (RS)","Total","1911.25"
"4320008","Sapucaia do Sul (RS)","Total","1886.92"
"4320107","Sarandi (RS)","Total","2397.16"
"4320206","Seberi (RS)","Total","1535.67"
"4320230","Sede Nova (RS)","Total","1734.95"
"4320263","Segredo (RS)","Total","1459.65"
"4320305","Selbach (RS)","Total","2866.54"
"4320321","Senador Salgado Filho (RS)","Total","1529.51"
"4320354","Sentinela do Sul (RS)","Total","1242.58"
"4320404","Serafina Corrêa (RS)","Total","2477.01"
"4320453","Sério (RS)","Total","1589.35"
"4320503","Sertão (RS)","Total","2180.87"
"4320552","Sertão Santana (RS)","Total","1831.47"
"4320578","Sete de Setembro (RS)","Total","1402.47"
"4320602","Severiano de Almeida (RS)","Total","1873.12"
"4320651","Silveira Martins (RS)","Total","2059.94"
"4320677","Sinimbu (RS)","Total","1584.37"
"4320701","Sobradinho (RS)","Total","1842.06"
"4320800","Soledade (RS)","Total","1770.36"
"4320859","Tabaí (RS)","Total","1570.07"
"4320909","Tapejara (RS)","Total","2354.04"
"4321006","Tapera (RS)","Total","2053.07"
"4321105","Tapes (RS)","Total","1604.86"
"4321204","Taquara (RS)","Total","2132.31"
"4321303","Taquari (RS)","Total","1811.77"
"4321329","Taquaruçu do Sul (RS)","Total","2173.21"
"4321352","Tavares (RS)","Total","1462.29"
"4321402","Tenente Portela (RS)","Total","1709.80"
"4321436","Terra de Areia (RS)","Total","1623.24"
"4321451","Teutônia (RS)","Total","2217.46"
"4321469","Tio Hugo (RS)","Total","1763.93"
"4321477","Tiradentes do Sul (RS)","Total","1464.36"
"4321493","Toropi (RS)","Total","1265.29"
"4321501","Torres (RS)","Total","2156.97"
"4321600","Tramandaí (RS)","Total","1964.06"
"4321626","Travesseiro (RS)","Total","2223.84"
"4321634","Três Arroios (RS)","Total","2606.40"
"4321667","Três Cachoeiras (RS)","Total","1825.86"
"4321709","Três Coroas (RS)","Total","2058.44"
"4321808","Três de Maio (RS)","Total","2048.71"
"4321832","Três Forquilhas (RS)","Total","1205.15"
"4321857","Três Palmeiras (RS)","Total","1952.16"
"4321907","Três Passos (RS)","Total","1934.64"
"4321956","Trindade do Sul (RS)","Total","1372.65"
"4322004","Triunfo (RS)","Total","1747.46"
"4322103","Tucunduva (RS)","Total","1903.79"
"4322152","Tunas (RS)","Total","1301.54"
"4322186","Tupanci do Sul (RS)","Total","1443.25"
"4322202","Tupanciretã (RS)","Total","1776.46"
"4322251","Tupandi (RS)","Total","2360.21"
"4322301","Tuparendi (RS)","Total","1848.28"
"4322327","Turuçu (RS)","Total","1520.92"
"4322343","Ubiretama (RS)","Total","1621.03"
"4322350","União da Serra (RS)","Total","3000.81"
"4322376","Unistalda (RS)","Total","1139.86"
"4322400","Uruguaiana (RS)","Total","1948.84"
"4322509","Vacaria (RS)","Total","2061.34"
"4322525","Vale Verde (RS)","Total","1207.81"
"4322533","Vale do Sol (RS)","Total","1406.32"
"4322541","Vale Real (RS)","Total","2273.29"
"4322558","Vanini (RS)","Total","1980.98"
"4322608","Venâncio Aires (RS)","Total","1849.79"
"4322707","Vera Cruz (RS)","Total","1792.30"
"4322806","Veranópolis (RS)","Total","2544.27"
"4322855","Vespasiano Corrêa (RS)","Total","2350.95"
"4322905","Viadutos (RS)","Total","1776.93"
"4323002","Viamão (RS)","Total","1850.40"
"4323101","Vicente Dutra (RS)","Total","1067.24"
"4323200","Victor Graeff (RS)","Total","2597.06"
"4323309","Vila Flores (RS)","Total","2146.21"
"4323358","Vila Lângaro (RS)","Total","2578.68"
"4323408","Vila Maria (RS)","Total","2929.24"
"4323457","Vila Nova do Sul (RS)","Total","1170.11"
"4323507","Vista Alegre (RS)","Total","2553.60"
"4323606","Vista Alegre do Prata (RS)","Total","3341.98"
"4323705","Vista Gaúcha (RS)","Total","2246.18"
"4323754","Vitória das Missões (RS)","Total","1204.96"
"4323770","Westfália (RS)","Total","3154.25"
"4323804","Xangri-lá (RS)","Total","2273.15"
"5000203","Água Clara (MS)","Total","1713.73"
"5000252","Alcinópolis (MS)","Total","1891.76"
"5000609","Amambai (MS)","Total","1452.55"
"5000708","Anastácio (MS)","Total","1345.85"
"5000807","Anaurilândia (MS)","Total","1490.31"
"5000856","Angélica (MS)","Total","1610.49"
"5000906","Antônio João (MS)","Total","1150.35"
"5001003","Aparecida do Taboado (MS)","Total","1765.09"
"5001102","Aquidauana (MS)","Total","1690.05"
"5001243","Aral Moreira (MS)","Total","1296.99"
"5001508","Bandeirantes (MS)","Total","1619.82"
"5001904","Bataguassu (MS)","Total","1688.91"
"5002001","Batayporã (MS)","Total","1532.13"
"5002100","Bela Vista (MS)","Total","1501.45"
"5002159","Bodoquena (MS)","Total","1363.48"
"5002209","Bonito (MS)","Total","1740.84"
"5002308","Brasilândia (MS)","Total","1640.71"
"5002407","Caarapó (MS)","Total","1581.37"
"5002605","Camapuã (MS)","Total","1695.19"
"5002704","Campo Grande (MS)","Total","2726.00"
"5002803","Caracol (MS)","Total","1338.72"
"5002902","Cassilândia (MS)","Total","1936.22"
"5002951","Chapadão do Sul (MS)","Total","2574.12"
"5003108","Corguinho (MS)","Total","1299.56"
"5003157","Coronel Sapucaia (MS)","Total","1056.83"
"5003207","Corumbá (MS)","Total","2011.37"
"5003256","Costa Rica (MS)","Total","1967.03"
"5003306","Coxim (MS)","Total","1761.18"
"5003454","Deodápolis (MS)","Total","1578.09"
"5003488","Dois Irmãos do Buriti (MS)","Total","1297.80"
"5003504","Douradina (MS)","Total","1560.26"
"5003702","Dourados (MS)","Total","2330.26"
"5003751","Eldorado (MS)","Total","1442.89"
"5003801","Fátima do Sul (MS)","Total","1713.73"
"5003900","Figueirão (MS)","Total","1403.20"
"5004007","Glória de Dourados (MS)","Total","1704.97"
"5004106","Guia Lopes da Laguna (MS)","Total","1381.09"
"5004304","Iguatemi (MS)","Total","1536.07"
"5004403","Inocência (MS)","Total","1618.15"
"5004502","Itaporã (MS)","Total","1486.61"
"5004601","Itaquiraí (MS)","Total","1297.10"
"5004700","Ivinhema (MS)","Total","1711.77"
"5004809","Japorã (MS)","Total","768.81"
"5004908","Jaraguari (MS)","Total","1318.99"
