"id_municipio","Município","Situação do domicílio","Grupo de idade","White","Black","Brown","Indigenous"
"2307304","Juazeiro do Norte (CE)","Total","Total","32.97","5.04","60.80","0.08"
"2307403","Jucás (CE)","Total","Total","32.43","3.90","63.28","0.09"
"2307502","Lavras da Mangabeira (CE)","Total","Total","36.84","3.65","58.15","-"
"2307601","Limoeiro do Norte (CE)","Total","Total","45.80","6.99","45.83","0.03"
"2307635","Madalena (CE)","Total","Total","23.43","5.29","70.20","-"
"2307650","Maracanaú (CE)","Total","Total","28.80","4.58","63.84","1.26"
"2307700","Maranguape (CE)","Total","Total","29.48","6.13","63.01","0.11"
"2307809","Marco (CE)","Total","Total","28.30","8.34","62.56","-"
"2307908","Martinópole (CE)","Total","Total","20.80","3.00","75.78","-"
"2308005","Massapê (CE)","Total","Total","17.90","7.13","72.79","0.08"
"2308104","Mauriti (CE)","Total","Total","31.31","4.50","62.78","0.13"
"2308203","Meruoca (CE)","Total","Total","19.40","3.13","75.86","0.04"
"2308302","Milagres (CE)","Total","Total","26.83","4.41","67.57","-"
"2308351","Milhã (CE)","Total","Total","45.44","3.80","49.77","-"
"2308377","Miraíma (CE)","Total","Total","26.86","3.70","68.63","-"
"2308401","Missão Velha (CE)","Total","Total","25.18","5.25","68.12","0.15"
"2308500","Mombaça (CE)","Total","Total","35.79","2.66","61.11","0.02"
"2308609","Monsenhor Tabosa (CE)","Total","Total","24.36","2.01","61.34","11.57"
"2308708","Morada Nova (CE)","Total","Total","41.01","4.08","54.21","0.06"
"2308807","Moraújo (CE)","Total","Total","16.47","4.31","78.98","0.08"
"2308906","Morrinhos (CE)","Total","Total","35.23","6.62","56.76","-"
"2309003","Mucambo (CE)","Total","Total","38.09","5.87","54.85","-"
"2309102","Mulungu (CE)","Total","Total","26.31","5.89","67.02","-"
"2309201","Nova Olinda (CE)","Total","Total","27.27","5.02","65.75","-"
"2309300","Nova Russas (CE)","Total","Total","30.73","2.93","64.96","0.03"
"2309409","Novo Oriente (CE)","Total","Total","32.50","6.65","58.67","0.39"
"2309458","Ocara (CE)","Total","Total","23.70","5.14","70.52","0.08"
"2309508","Orós (CE)","Total","Total","33.03","2.41","64.39","-"
"2309607","Pacajus (CE)","Total","Total","26.54","3.84","68.48","-"
"2309706","Pacatuba (CE)","Total","Total","26.12","4.80","67.15","1.15"
"2309805","Pacoti (CE)","Total","Total","20.94","6.31","70.13","-"
"2309904","Pacujá (CE)","Total","Total","34.35","3.85","60.06","-"
"2310001","Palhano (CE)","Total","Total","38.37","2.76","57.15","-"
"2310100","Palmácia (CE)","Total","Total","21.65","8.08","69.92","-"
"2310209","Paracuru (CE)","Total","Total","24.94","3.92","70.00","0.03"
"2310258","Paraipaba (CE)","Total","Total","24.40","2.64","71.95","-"
"2310308","Parambu (CE)","Total","Total","36.30","6.25","56.38","-"
"2310407","Paramoti (CE)","Total","Total","30.62","3.04","65.55","-"
"2310506","Pedra Branca (CE)","Total","Total","27.00","2.22","70.33","-"
"2310605","Penaforte (CE)","Total","Total","28.89","3.77","66.26","0.06"
"2310704","Pentecoste (CE)","Total","Total","30.83","1.95","65.92","-"
"2310803","Pereiro (CE)","Total","Total","39.77","1.25","57.50","-"
"2310852","Pindoretama (CE)","Total","Total","26.76","5.79","66.30","-"
"2310902","Piquet Carneiro (CE)","Total","Total","41.30","2.45","55.78","0.04"
"2310951","Pires Ferreira (CE)","Total","Total","33.96","6.55","58.86","-"
"2311009","Poranga (CE)","Total","Total","31.83","1.04","56.18","10.09"
"2311108","Porteiras (CE)","Total","Total","25.30","4.22","69.28","-"
"2311207","Potengi (CE)","Total","Total","32.64","7.23","60.07","-"
"2311231","Potiretama (CE)","Total","Total","52.19","3.60","43.06","0.14"
"2311264","Quiterianópolis (CE)","Total","Total","32.30","4.07","61.39","1.03"
"2311306","Quixadá (CE)","Total","Total","29.46","5.58","63.39","0.03"
"2311355","Quixelô (CE)","Total","Total","37.80","1.12","60.64","0.19"
"2311405","Quixeramobim (CE)","Total","Total","27.47","6.40","63.83","0.04"
"2311504","Quixeré (CE)","Total","Total","36.54","3.20","60.03","0.03"
"2311603","Redenção (CE)","Total","Total","18.58","4.88","75.86","0.05"
"2311702","Reriutaba (CE)","Total","Total","36.75","2.50","59.21","0.16"
"2311801","Russas (CE)","Total","Total","38.87","3.88","56.69","0.04"
"2311900","Saboeiro (CE)","Total","Total","38.92","4.41","55.72","-"
"2311959","Salitre (CE)","Total","Total","26.34","8.62","62.75","-"
"2312007","Santana do Acaraú (CE)","Total","Total","22.71","10.11","65.39","-"
"2312106","Santana do Cariri (CE)","Total","Total","24.73","3.56","71.36","-"
"2312205","Santa Quitéria (CE)","Total","Total","25.23","3.96","68.80","0.04"
"2312304","São Benedito (CE)","Total","Total","35.35","2.83","60.68","0.02"
"2312403","São Gonçalo do Amarante (CE)","Total","Total","25.12","4.09","69.92","0.08"
"2312502","São João do Jaguaribe (CE)","Total","Total","34.40","4.19","61.16","-"
"2312601","São Luís do Curu (CE)","Total","Total","26.93","2.36","70.52","0.04"
"2312700","Senador Pompeu (CE)","Total","Total","33.03","5.25","56.62","0.04"
"2312809","Senador Sá (CE)","Total","Total","16.25","3.09","78.26","-"
"2312908","Sobral (CE)","Total","Total","29.55","5.75","63.09","0.03"
"2313005","Solonópole (CE)","Total","Total","35.31","3.54","60.33","-"
"2313104","Tabuleiro do Norte (CE)","Total","Total","47.47","3.70","47.39","0.03"
"2313203","Tamboril (CE)","Total","Total","25.75","3.90","68.25","0.10"
"2313252","Tarrafas (CE)","Total","Total","49.73","5.41","43.17","-"
"2313302","Tauá (CE)","Total","Total","44.78","5.90","48.13","-"
"2313351","Tejuçuoca (CE)","Total","Total","27.31","2.31","68.60","0.03"
"2313401","Tianguá (CE)","Total","Total","31.26","5.81","61.06","0.01"
"2313500","Trairi (CE)","Total","Total","22.38","3.37","73.49","0.02"
"2313559","Tururu (CE)","Total","Total","20.09","3.20","75.87","-"
"2313609","Ubajara (CE)","Total","Total","31.18","3.21","65.27","0.06"
"2313708","Umari (CE)","Total","Total","38.60","4.66","56.23","-"
"2313757","Umirim (CE)","Total","Total","21.55","2.42","75.22","-"
"2313807","Uruburetama (CE)","Total","Total","23.59","2.84","72.90","-"
"2313906","Uruoca (CE)","Total","Total","20.19","3.33","75.47","-"
"2313955","Varjota (CE)","Total","Total","32.04","2.89","64.00","0.03"
"2314003","Várzea Alegre (CE)","Total","Total","36.19","2.82","60.82","0.03"
"2314102","Viçosa do Ceará (CE)","Total","Total","19.67","2.07","77.73","0.08"
"2400109","Acari (RN)","Total","Total","51.95","4.84","42.53","-"
"2400208","Açu (RN)","Total","Total","35.16","7.99","55.05","0.16"
"2400307","Afonso Bezerra (RN)","Total","Total","26.91","7.85","63.82","-"
"2400406","Água Nova (RN)","Total","Total","47.77","10.05","42.10","-"
"2400505","Alexandria (RN)","Total","Total","41.33","4.07","52.90","0.09"
"2400604","Almino Afonso (RN)","Total","Total","44.00","1.32","54.09","-"
"2400703","Alto do Rodrigues (RN)","Total","Total","41.21","3.39","54.34","-"
"2400802","Angicos (RN)","Total","Total","33.01","15.06","51.20","-"
"2400901","Antônio Martins (RN)","Total","Total","49.04","3.82","47.00","-"
"2401008","Apodi (RN)","Total","Total","44.54","2.59","52.03","-"
"2401107","Areia Branca (RN)","Total","Total","28.93","8.11","62.22","0.03"
"2401206","Arês (RN)","Total","Total","27.33","7.14","64.56","0.07"
"2401305","Campo Grande (RN)","Total","Total","42.91","4.48","52.12","0.09"
"2401404","Baía Formosa (RN)","Total","Total","31.99","2.30","65.37","-"
"2401453","Baraúna (RN)","Total","Total","32.91","5.46","58.17","0.13"
"2401503","Barcelona (RN)","Total","Total","39.27","2.46","57.49","-"
"2401602","Bento Fernandes (RN)","Total","Total","24.85","1.89","71.07","0.07"
"2401651","Bodó (RN)","Total","Total","40.50","2.67","55.22","-"
"2401701","Bom Jesus (RN)","Total","Total","31.05","7.64","60.22","-"
"2401800","Brejinho (RN)","Total","Total","36.79","2.82","60.06","-"
"2401859","Caiçara do Norte (RN)","Total","Total","31.58","8.76","58.87","0.05"
"2401909","Caiçara do Rio do Vento (RN)","Total","Total","29.90","6.67","62.14","-"
"2402006","Caicó (RN)","Total","Total","59.44","4.55","35.46","-"
"2402105","Campo Redondo (RN)","Total","Total","41.04","1.81","56.74","-"
"2402204","Canguaretama (RN)","Total","Total","33.62","3.91","61.40","0.14"
"2402303","Caraúbas (RN)","Total","Total","37.66","6.16","53.54","-"
"2402402","Carnaúba dos Dantas (RN)","Total","Total","64.09","5.07","30.44","0.08"
"2402501","Carnaubais (RN)","Total","Total","29.54","2.54","66.93","0.33"
"2402600","Ceará-Mirim (RN)","Total","Total","26.27","8.44","63.52","0.20"
"2402709","Cerro Corá (RN)","Total","Total","41.53","2.85","54.54","-"
"2402808","Coronel Ezequiel (RN)","Total","Total","35.35","2.94","59.98","-"
"2402907","Coronel João Pessoa (RN)","Total","Total","49.58","1.58","48.40","-"
"2403004","Cruzeta (RN)","Total","Total","50.15","5.33","44.36","-"
"2403103","Currais Novos (RN)","Total","Total","51.49","5.28","42.65","0.04"
"2403202","Doutor Severiano (RN)","Total","Total","42.94","2.96","53.57","-"
"2403251","Parnamirim (RN)","Total","Total","48.60","5.00","45.31","0.10"
"2403301","Encanto (RN)","Total","Total","51.44","1.82","46.29","-"
"2403400","Equador (RN)","Total","Total","52.50","2.92","42.94","-"
"2403509","Espírito Santo (RN)","Total","Total","33.32","7.11","59.01","0.10"
"2403608","Extremoz (RN)","Total","Total","25.71","9.15","63.52","0.37"
"2403707","Felipe Guerra (RN)","Total","Total","38.54","3.83","57.54","-"
"2403756","Fernando Pedroza (RN)","Total","Total","27.46","3.79","68.41","-"
"2403806","Florânia (RN)","Total","Total","49.05","4.96","45.46","-"
"2403905","Francisco Dantas (RN)","Total","Total","47.72","1.92","50.36","-"
"2404002","Frutuoso Gomes (RN)","Total","Total","41.76","3.13","54.77","-"
"2404101","Galinhos (RN)","Total","Total","35.62","13.72","47.89","-"
"2404200","Goianinha (RN)","Total","Total","33.89","5.87","57.32","1.18"
"2404309","Governador Dix-Sept Rosado (RN)","Total","Total","40.97","6.88","51.23","-"
"2404408","Grossos (RN)","Total","Total","35.40","3.49","60.27","-"
"2404507","Guamaré (RN)","Total","Total","34.98","12.72","49.83","0.10"
"2404606","Ielmo Marinho (RN)","Total","Total","24.38","1.56","73.53","-"
"2404705","Ipanguaçu (RN)","Total","Total","29.09","6.84","61.82","0.09"
"2404804","Ipueira (RN)","Total","Total","58.93","4.77","36.22","-"
"2404853","Itajá (RN)","Total","Total","30.45","6.12","61.58","0.09"
"2404903","Itaú (RN)","Total","Total","45.70","3.12","49.70","-"
"2405009","Jaçanã (RN)","Total","Total","43.80","3.73","51.97","-"
"2405108","Jandaíra (RN)","Total","Total","30.35","5.47","61.17","-"
"2405207","Janduís (RN)","Total","Total","33.59","7.11","55.36","0.05"
"2405306","Januário Cicco (RN)","Total","Total","32.80","2.49","64.07","-"
"2405405","Japi (RN)","Total","Total","34.53","0.89","63.87","-"
"2405504","Jardim de Angicos (RN)","Total","Total","8.22","1.04","90.42","-"
"2405603","Jardim de Piranhas (RN)","Total","Total","58.80","1.98","38.91","0.04"
"2405702","Jardim do Seridó (RN)","Total","Total","66.11","4.18","29.18","0.13"
"2405801","João Câmara (RN)","Total","Total","31.06","6.18","59.95","0.93"
"2405900","João Dias (RN)","Total","Total","41.92","1.90","54.65","-"
"2406007","José da Penha (RN)","Total","Total","52.06","2.83","44.72","-"
"2406106","Jucurutu (RN)","Total","Total","42.26","3.99","52.79","-"
"2406155","Jundiá (RN)","Total","Total","33.79","4.24","61.51","-"
"2406205","Lagoa d'Anta (RN)","Total","Total","40.86","9.48","48.38","0.14"
"2406304","Lagoa de Pedras (RN)","Total","Total","32.79","1.49","65.12","-"
"2406403","Lagoa de Velhos (RN)","Total","Total","38.79","3.81","57.40","-"
"2406502","Lagoa Nova (RN)","Total","Total","32.11","4.80","62.45","-"
"2406601","Lagoa Salgada (RN)","Total","Total","34.36","1.39","64.17","-"
"2406700","Lajes (RN)","Total","Total","33.81","2.08","62.46","-"
"2406809","Lajes Pintadas (RN)","Total","Total","22.86","2.55","74.33","-"
"2406908","Lucrécia (RN)","Total","Total","50.51","6.14","43.09","-"
"2407005","Luís Gomes (RN)","Total","Total","40.02","4.24","55.26","-"
"2407104","Macaíba (RN)","Total","Total","30.32","5.86","62.74","0.03"
"2407203","Macau (RN)","Total","Total","30.06","13.13","55.45","-"
"2407252","Major Sales (RN)","Total","Total","38.79","1.24","59.85","-"
"2407302","Marcelino Vieira (RN)","Total","Total","49.79","5.91","43.05","-"
"2407401","Martins (RN)","Total","Total","43.52","4.51","51.92","0.04"
"2407500","Maxaranguape (RN)","Total","Total","23.33","6.03","69.88","-"
"2407609","Messias Targino (RN)","Total","Total","33.78","3.38","61.98","-"
"2407708","Montanhas (RN)","Total","Total","38.45","4.60","55.89","0.03"
"2407807","Monte Alegre (RN)","Total","Total","33.93","3.45","62.16","-"
"2407906","Monte das Gameleiras (RN)","Total","Total","46.38","5.62","45.85","-"
"2408003","Mossoró (RN)","Total","Total","42.09","6.32","49.91","0.07"
"2408102","Natal (RN)","Total","Total","44.31","4.68","49.84","0.12"
"2408201","Nísia Floresta (RN)","Total","Total","29.67","6.74","60.75","0.09"
"2408300","Nova Cruz (RN)","Total","Total","41.32","2.78","55.34","0.02"
"2408409","Olho d'Água do Borges (RN)","Total","Total","44.69","2.33","52.44","-"
"2408508","Ouro Branco (RN)","Total","Total","67.46","2.08","30.40","-"
"2408607","Paraná (RN)","Total","Total","48.82","1.62","48.78","-"
"2408706","Paraú (RN)","Total","Total","33.80","6.16","57.37","-"
"2408805","Parazinho (RN)","Total","Total","25.92","4.11","68.71","-"
"2408904","Parelhas (RN)","Total","Total","66.04","6.84","25.92","0.03"
"2408953","Rio do Fogo (RN)","Total","Total","25.62","5.24","68.26","-"
"2409100","Passa e Fica (RN)","Total","Total","42.05","3.41","53.60","-"
"2409209","Passagem (RN)","Total","Total","38.05","3.68","57.29","-"
"2409308","Patu (RN)","Total","Total","49.57","8.39","41.20","-"
"2409332","Santa Maria (RN)","Total","Total","28.36","0.79","70.79","-"
"2409407","Pau dos Ferros (RN)","Total","Total","54.13","6.49","38.34","-"
"2409506","Pedra Grande (RN)","Total","Total","29.63","6.36","62.96","-"
"2409605","Pedra Preta (RN)","Total","Total","28.17","1.05","70.78","-"
"2409704","Pedro Avelino (RN)","Total","Total","29.08","2.38","66.93","-"
"2409803","Pedro Velho (RN)","Total","Total","37.30","3.75","58.25","-"
"2409902","Pendências (RN)","Total","Total","30.36","11.79","55.71","0.03"
"2410009","Pilões (RN)","Total","Total","37.92","7.61","52.51","-"
"2410108","Poço Branco (RN)","Total","Total","27.61","2.02","69.51","-"
"2410207","Portalegre (RN)","Total","Total","39.36","11.05","48.21","-"
"2410256","Porto do Mangue (RN)","Total","Total","28.58","4.30","66.20","0.20"
"2410306","Serra Caiada (RN)","Total","Total","38.97","6.36","53.01","0.05"
"2410405","Pureza (RN)","Total","Total","27.29","5.48","65.43","-"
"2410504","Rafael Fernandes (RN)","Total","Total","60.79","4.59","34.35","-"
"2410603","Rafael Godeiro (RN)","Total","Total","63.55","3.67","31.58","-"
"2410702","Riacho da Cruz (RN)","Total","Total","34.85","12.60","50.30","0.32"
"2410801","Riacho de Santana (RN)","Total","Total","55.78","1.46","42.69","-"
"2410900","Riachuelo (RN)","Total","Total","23.62","3.46","72.57","-"
"2411007","Rodolfo Fernandes (RN)","Total","Total","43.81","7.18","49.01","-"
"2411056","Tibau (RN)","Total","Total","38.12","5.42","55.47","-"
"2411106","Ruy Barbosa (RN)","Total","Total","21.88","0.91","76.31","-"
"2411205","Santa Cruz (RN)","Total","Total","40.53","4.90","53.30","0.05"
"2411403","Santana do Matos (RN)","Total","Total","39.19","2.89","57.11","-"
"2411429","Santana do Seridó (RN)","Total","Total","70.54","6.17","22.75","-"
"2411502","Santo Antônio (RN)","Total","Total","39.43","1.97","57.93","-"
"2411601","São Bento do Norte (RN)","Total","Total","25.84","9.31","63.27","-"
"2411700","São Bento do Trairí (RN)","Total","Total","35.30","5.02","58.26","-"
"2411809","São Fernando (RN)","Total","Total","69.43","1.89","28.39","-"
"2411908","São Francisco do Oeste (RN)","Total","Total","51.60","4.16","42.26","-"
"2412005","São Gonçalo do Amarante (RN)","Total","Total","31.16","8.20","59.28","0.04"
"2412104","São João do Sabugi (RN)","Total","Total","57.79","4.61","36.31","-"
"2412203","São José de Mipibu (RN)","Total","Total","33.41","4.59","61.25","0.02"
"2412302","São José do Campestre (RN)","Total","Total","36.19","4.18","59.08","-"
"2412401","São José do Seridó (RN)","Total","Total","63.62","5.42","30.33","-"
"2412500","São Miguel (RN)","Total","Total","63.86","3.89","31.36","0.05"
"2412559","São Miguel do Gostoso (RN)","Total","Total","32.35","9.94","56.23","0.08"
"2412609","São Paulo do Potengi (RN)","Total","Total","36.11","4.74","58.88","0.07"
"2412708","São Pedro (RN)","Total","Total","26.78","3.92","69.02","-"
"2412807","São Rafael (RN)","Total","Total","47.78","2.32","49.02","0.22"
"2412906","São Tomé (RN)","Total","Total","32.49","4.42","61.98","-"
"2413003","São Vicente (RN)","Total","Total","53.22","1.52","44.86","0.05"
"2413102","Senador Elói de Souza (RN)","Total","Total","24.87","4.99","69.97","-"
"2413201","Senador Georgino Avelino (RN)","Total","Total","27.50","5.19","67.28","-"
"2413300","Serra de São Bento (RN)","Total","Total","38.58","4.85","56.38","-"
"2413359","Serra do Mel (RN)","Total","Total","35.54","4.90","58.72","-"
"2413409","Serra Negra do Norte (RN)","Total","Total","43.07","5.10","50.83","0.04"
"2413508","Serrinha (RN)","Total","Total","32.40","2.29","65.08","0.06"
"2413557","Serrinha dos Pintos (RN)","Total","Total","64.51","5.75","28.81","0.20"
"2413607","Severiano Melo (RN)","Total","Total","38.88","3.33","56.00","-"
"2413706","Sítio Novo (RN)","Total","Total","47.75","1.29","50.92","-"
